数据编号,槽开口宽度Bs0（mm）,永磁体轴向长度/动子极距            a,气隙厚度gap（mm）,线圈径向宽度rcoil（mm）,永磁体径向长度rpm（mm）,平均推力（N）,推力波动（N）,平均铜损(W),平均铁损(W),,,,,,,平均铜损(mW),平均铁损(mW)
915,2.8,0.6,0.9,9,6,97.15089532,32.06006754,21.07991317,1.012443095,,,,,,,21079.91317,1012.443095
916,2.2,0.6,0.9,10,6,102.2788798,37.99608335,23.8861639,1.12242126,,,,,,,23886.1639,1122.42126
917,2.5,0.6,0.9,10,6,104.9336351,39.51153108,23.8861639,1.114862735,,,,,,,23886.1639,1114.862735
918,2.8,0.6,0.9,10,6,103.5295628,37.82289163,23.8861639,1.101571773,,,,,,,23886.1639,1101.571773
919,2.2,0.6,1.1,8,6,83.56129976,24.53443657,18.53446871,0.838333667,,,,,,,18534.46871,838.3336669
920,2.5,0.6,1.1,8,6,84.51256713,26.91948748,18.53446871,0.83470957,,,,,,,18534.46871,834.70957
921,2.8,0.6,1.1,8,6,84.60183265,25.99944009,18.53446871,0.827249117,,,,,,,18534.46871,827.2491173
922,2.2,0.6,1.1,9,6,96.58914579,30.387037,21.27426653,0.916340786,,,,,,,21274.26653,916.3407855
923,2.5,0.6,1.1,9,6,90.90224007,27.8973245,21.27426653,0.911297951,,,,,,,21274.26653,911.2979515
924,2.8,0.6,1.1,9,6,92.0046417,28.26018723,21.27426653,0.907002605,,,,,,,21274.26653,907.0026054
925,2.2,0.6,1.1,10,6,97.7959358,31.92357747,24.1026702,1.00336542,,,,,,,24102.6702,1003.36542
926,2.5,0.6,1.1,10,6,98.75377278,25.99370086,24.1026702,0.995055392,,,,,,,24102.6702,995.0553924
927,2.8,0.6,1.1,10,6,95.74551618,26.33434029,24.1026702,0.985852003,,,,,,,24102.6702,985.8520026
928,2.2,0.6,1.3,8,6,79.99112063,15.0216522,18.70676915,0.777332197,,,,,,,18706.76915,777.3321966
929,2.5,0.6,1.3,8,6,81.46361246,18.10321297,18.70676915,0.768290165,,,,,,,18706.76915,768.2901646
930,2.8,0.6,1.3,8,6,84.85457866,24.09786425,18.70676915,0.764112066,,,,,,,18706.76915,764.1120656
931,2.2,0.6,1.3,9,6,103.5999723,41.68386853,21.46857138,0.849746387,,,,,,,21468.57138,849.7463867
932,2.5,0.6,1.3,9,6,102.9640073,41.09559485,21.46857138,0.83505698,,,,,,,21468.57138,835.0569798
933,2.8,0.6,1.3,9,6,103.1151886,40.70902279,21.46857138,0.825114444,,,,,,,21468.57138,825.1144436
934,2.2,0.6,1.3,10,6,93.60820959,23.69751004,24.31911344,0.918406953,,,,,,,24319.11344,918.4069527
935,2.5,0.6,1.3,10,6,95.30754238,18.16631125,24.31911344,0.905691766,,,,,,,24319.11344,905.6917663
936,2.8,0.6,1.3,10,6,94.63366965,22.25234926,24.31911344,0.891714688,,,,,,,24319.11344,891.7146885
937,2.2,0.6,0.7,8,6.4,90.98686364,32.28173879,18.53446871,1.154537418,,,,,,,18534.46871,1154.537418
938,2.5,0.6,0.7,8,6.4,88.90014749,33.14211613,18.53446871,1.155160551,,,,,,,18534.46871,1155.160551
939,2.8,0.6,0.7,8,6.4,85.39053304,39.08993215,18.53446871,1.143538585,,,,,,,18534.46871,1143.538585
940,2.2,0.6,0.7,9,6.4,100.8231633,37.38777293,21.27426653,1.273647145,,,,,,,21274.26653,1273.647145
941,2.5,0.6,0.7,9,6.4,100.3981516,42.49840257,21.27426653,1.27386025,,,,,,,21274.26653,1273.86025
942,2.8,0.6,0.7,9,6.4,100.9939202,51.84680602,21.27426653,1.270185301,,,,,,,21274.26653,1270.185301
943,2.2,0.6,0.7,10,6.4,108.6107235,42.07401965,24.1026702,1.394942164,,,,,,,24102.6702,1394.942164
944,2.5,0.6,0.7,10,6.4,109.3785105,44.71474012,24.1026702,1.394145729,,,,,,,24102.6702,1394.145729
945,2.8,0.6,0.7,10,6.4,108.3134537,48.49615857,24.1026702,1.387515177,,,,,,,24102.6702,1387.515177
946,2.2,0.6,0.9,8,6.4,91.72007097,33.08527521,18.70676915,1.025969122,,,,,,,18706.76915,1025.969122
947,2.5,0.6,0.9,8,6.4,93.74189253,36.57310269,18.70676915,1.01858379,,,,,,,18706.76915,1018.58379
948,2.8,0.6,0.9,8,6.4,91.34727919,41.40623873,18.70676915,1.013790489,,,,,,,18706.76915,1013.790489
949,2.2,0.6,0.9,9,6.4,97.34203274,33.25183029,21.46857138,1.11540892,,,,,,,21468.57138,1115.40892
950,2.5,0.6,0.9,9,6.4,101.3021168,33.97707698,21.46857138,1.113333305,,,,,,,21468.57138,1113.333305
951,2.8,0.6,0.9,9,6.4,103.5435152,41.31251487,21.46857138,1.108344798,,,,,,,21468.57138,1108.344798
952,2.2,0.6,0.9,10,6.4,102.6644634,39.49644324,24.31911344,1.211108454,,,,,,,24319.11344,1211.108454
953,2.5,0.6,0.9,10,6.4,108.9935001,45.05823394,24.31911344,1.210544239,,,,,,,24319.11344,1210.544239
954,2.8,0.6,0.9,10,6.4,106.9536279,50.0578355,24.31911344,1.202649903,,,,,,,24319.11344,1202.649903
955,2.2,0.6,1.1,8,6.4,85.73583631,27.67392292,18.87903457,0.927499003,,,,,,,18879.03457,927.4990025
956,2.5,0.6,1.1,8,6.4,84.1823119,30.32046375,18.87903457,0.927854414,,,,,,,18879.03457,927.8544138
957,2.8,0.6,1.1,8,6.4,84.7400613,28.88715225,18.87903457,0.916591977,,,,,,,18879.03457,916.5919767
958,2.2,0.6,1.1,9,6.4,95.16412741,25.45952735,21.66282905,1.006936582,,,,,,,21662.82905,1006.936582
959,2.5,0.6,1.1,9,6.4,93.37874437,28.82126101,21.66282905,0.997216457,,,,,,,21662.82905,997.2164569
960,2.8,0.6,1.1,9,6.4,93.93449998,30.84173023,21.66282905,0.989760312,,,,,,,21662.82905,989.7603119
961,2.2,0.6,1.1,10,6.4,103.0467689,23.20305333,24.53549533,1.095075911,,,,,,,24535.49533,1095.075911
962,2.5,0.6,1.1,10,6.4,104.7061714,26.46201888,24.53549533,1.094437153,,,,,,,24535.49533,1094.437153
963,2.8,0.6,1.1,10,6.4,104.9973484,35.56548594,24.53549533,1.084500332,,,,,,,24535.49533,1084.500332
964,2.2,0.6,1.3,8,6.4,85.79466904,14.36283286,19.05126592,0.862523969,,,,,,,19051.26592,862.5239693
965,2.5,0.6,1.3,8,6.4,83.90181368,15.9727099,19.05126592,0.852825227,,,,,,,19051.26592,852.8252273
966,2.8,0.6,1.3,8,6.4,88.2078986,24.09800358,19.05126592,0.848519773,,,,,,,19051.26592,848.519773
967,2.2,0.6,1.3,9,6.4,87.40539737,29.49466091,21.85704081,0.922308758,,,,,,,21857.04081,922.3087582
968,2.5,0.6,1.3,9,6.4,85.7677272,22.01758182,21.85704081,0.918524573,,,,,,,21857.04081,918.5245727
969,2.8,0.6,1.3,9,6.4,89.18299885,24.94901242,21.85704081,0.909109148,,,,,,,21857.04081,909.1091483
970,2.2,0.6,1.3,10,6.4,103.2403643,34.0380353,24.75181749,1.011905145,,,,,,,24751.81749,1011.905145
971,2.5,0.6,1.3,10,6.4,104.0698185,35.58500307,24.75181749,1.0053605,,,,,,,24751.81749,1005.3605
972,2.8,0.6,1.3,10,6.4,105.2537375,37.93057502,24.75181749,0.994128421,,,,,,,24751.81749,994.1284206
973,2.2,0.6,0.7,8,6.8,100.2096086,36.83873925,18.87903457,1.255351312,,,,,,,18879.03457,1255.351312
974,2.5,0.6,0.7,8,6.8,98.00535354,40.70704208,18.87903457,1.253339368,,,,,,,18879.03457,1253.339368
975,2.8,0.6,0.7,8,6.8,94.88570207,42.89969705,18.87903457,1.25083698,,,,,,,18879.03457,1250.83698
976,2.2,0.6,0.7,9,6.8,108.8068112,41.14199347,21.66282905,1.364756367,,,,,,,21662.82905,1364.756367
977,2.5,0.6,0.7,9,6.8,109.0766382,48.51335177,21.66282905,1.367100421,,,,,,,21662.82905,1367.100421
978,2.8,0.6,0.7,9,6.8,108.8706847,55.29089774,21.66282905,1.359643091,,,,,,,21662.82905,1359.643091
979,2.2,0.6,0.7,10,6.8,133.135937,45.1899624,24.53549533,1.506979519,,,,,,,24535.49533,1506.979519
980,2.5,0.6,0.7,10,6.8,133.5195542,53.01250867,24.53549533,1.511058544,,,,,,,24535.49533,1511.058544
981,2.8,0.6,0.7,10,6.8,129.5435845,61.14592989,24.53549533,1.511600484,,,,,,,24535.49533,1511.600484
982,2.2,0.6,0.9,8,6.8,91.62288308,25.06153671,19.05126592,1.119241465,,,,,,,19051.26592,1119.241465
983,2.5,0.6,0.9,8,6.8,92.41870392,25.25944888,19.05126592,1.119514589,,,,,,,19051.26592,1119.514589
984,2.8,0.6,0.9,8,6.8,92.75072377,32.42126243,19.05126592,1.118049449,,,,,,,19051.26592,1118.049449
985,2.2,0.6,0.9,9,6.8,109.00573,40.10801859,21.85704081,1.209102021,,,,,,,21857.04081,1209.102021
986,2.5,0.6,0.9,9,6.8,113.2043818,52.08781883,21.85704081,1.203988873,,,,,,,21857.04081,1203.988873
987,2.8,0.6,0.9,9,6.8,114.5358627,49.37242819,21.85704081,1.199736789,,,,,,,21857.04081,1199.736789
988,2.2,0.6,0.9,10,6.8,127.0543858,53.53777472,24.75181749,1.335376754,,,,,,,24751.81749,1335.376754
989,2.5,0.6,0.9,10,6.8,128.5141569,55.97765672,24.75181749,1.330499466,,,,,,,24751.81749,1330.499466
990,2.8,0.6,0.9,10,6.8,123.6543246,57.4426452,24.75181749,1.322765273,,,,,,,24751.81749,1322.765273
991,2.2,0.6,1.1,8,6.8,99.01693068,22.68372762,19.22346413,1.02518315,,,,,,,19223.46413,1025.18315
992,2.5,0.6,1.1,8,6.8,95.06134048,22.7723711,19.22346413,1.025557064,,,,,,,19223.46413,1025.557064
993,2.8,0.6,1.1,8,6.8,100.2570764,22.84572015,19.22346413,1.014900516,,,,,,,19223.46413,1014.900516
994,2.2,0.6,1.1,9,6.8,96.60069188,30.13654931,22.0512079,1.102360538,,,,,,,22051.2079,1102.360538
995,2.5,0.6,1.1,9,6.8,96.61004655,28.71706181,22.0512079,1.099025894,,,,,,,22051.2079,1099.025894
996,2.8,0.6,1.1,9,6.8,93.35235979,30.6988168,22.0512079,1.092668735,,,,,,,22051.2079,1092.668735
997,2.2,0.6,1.1,10,6.8,121.8658194,29.64075997,24.96808152,1.189053919,,,,,,,24968.08152,1189.053919
998,2.5,0.6,1.1,10,6.8,120.799496,34.27332741,24.96808152,1.184565823,,,,,,,24968.08152,1184.565823
999,2.8,0.6,1.1,10,6.8,120.9305813,38.80351233,24.96808152,1.18087948,,,,,,,24968.08152,1180.87948
1000,2.2,0.6,1.3,8,6.8,98.44497383,39.67143772,19.3956301,0.946917262,,,,,,,19395.6301,946.9172624
1001,2.5,0.6,1.3,8,6.8,97.36464039,19.10703262,19.3956301,0.938330087,,,,,,,19395.6301,938.3300869
1002,2.8,0.6,1.3,8,6.8,94.48121182,24.61031486,19.3956301,0.933377699,,,,,,,19395.6301,933.3776995
1003,2.2,0.6,1.3,9,6.8,101.0838708,37.6499378,22.2453315,1.023469833,,,,,,,22245.3315,1023.469833
1004,2.5,0.6,1.3,9,6.8,96.65434006,30.59104389,22.2453315,1.016967013,,,,,,,22245.3315,1016.967013
1005,2.8,0.6,1.3,9,6.8,93.17281697,26.07634897,22.2453315,1.005805758,,,,,,,22245.3315,1005.805758
1006,2.2,0.6,1.3,10,6.8,118.7413933,35.58241579,25.18428894,1.10431697,,,,,,,25184.28894,1104.31697
1007,2.5,0.6,1.3,10,6.8,118.6368224,34.70842933,25.18428894,1.094458786,,,,,,,25184.28894,1094.458786
1008,2.8,0.6,1.3,10,6.8,118.5421636,32.37037728,25.18428894,1.090968586,,,,,,,25184.28894,1090.968586
1009,2.2,0.7,0.7,8,4.8,68.69018317,39.60372648,17.15467555,0.754396908,,,,,,,17154.67555,754.3969082
1010,2.5,0.7,0.7,8,4.8,69.02164514,40.21033837,17.15467555,0.746090572,,,,,,,17154.67555,746.0905716
1011,2.8,0.7,0.7,8,4.8,68.2032249,38.54462248,17.15467555,0.737742387,,,,,,,17154.67555,737.742387
1012,2.2,0.7,0.7,9,4.8,75.02092272,46.45760816,19.71795869,0.83680012,,,,,,,19717.95869,836.8001195
1013,2.5,0.7,0.7,9,4.8,76.61179363,46.43797315,19.71795869,0.834372762,,,,,,,19717.95869,834.3727616
1014,2.8,0.7,0.7,9,4.8,71.3859201,41.14206358,19.71795869,0.830303339,,,,,,,19717.95869,830.3033389
1015,2.2,0.7,0.7,10,4.8,78.38832997,58.67697872,22.368697,0.934862026,,,,,,,22368.697,934.8620263
1016,2.5,0.7,0.7,10,4.8,81.22951744,60.03817941,22.368697,0.929345133,,,,,,,22368.697,929.3451326
1017,2.8,0.7,0.7,10,4.8,80.43090136,59.26466865,22.368697,0.922857973,,,,,,,22368.697,922.8579727
1018,2.2,0.7,0.9,8,4.8,66.28905678,34.67985827,17.32729571,0.652580533,,,,,,,17327.29571,652.5805328
1019,2.5,0.7,0.9,8,4.8,67.21115941,30.68942391,17.32729571,0.647221829,,,,,,,17327.29571,647.221829
1020,2.8,0.7,0.9,8,4.8,62.44785233,27.37205433,17.32729571,0.636588798,,,,,,,17327.29571,636.5887982
1021,2.2,0.7,0.9,9,4.8,71.05619056,38.6819615,19.91269334,0.725494173,,,,,,,19912.69334,725.4941726
1022,2.5,0.7,0.9,9,4.8,72.71027309,40.69532746,19.91269334,0.719896748,,,,,,,19912.69334,719.8967483
1023,2.8,0.7,0.9,9,4.8,71.90192233,37.3993898,19.91269334,0.71150081,,,,,,,19912.69334,711.5008098
1024,2.2,0.7,0.9,10,4.8,76.5960193,32.95296618,22.58569814,0.799871986,,,,,,,22585.69814,799.8719856
1025,2.5,0.7,0.9,10,4.8,76.12095378,32.0897186,22.58569814,0.793094888,,,,,,,22585.69814,793.0948879
1026,2.8,0.7,0.9,10,4.8,75.79985884,32.9266457,22.58569814,0.779919856,,,,,,,22585.69814,779.919856
1027,2.2,0.7,1.1,8,4.8,63.5468491,26.04593634,17.49987165,0.586421402,,,,,,,17499.87165,586.4214021
1028,2.5,0.7,1.1,8,4.8,66.92208234,35.89474658,17.49987165,0.581423262,,,,,,,17499.87165,581.4232617
1029,2.8,0.7,1.1,8,4.8,67.41878131,30.15166176,17.49987165,0.573424625,,,,,,,17499.87165,573.4246248
1030,2.2,0.7,1.1,9,4.8,67.85851579,37.19721185,20.10736863,0.643808201,,,,,,,20107.36863,643.8082013
1031,2.5,0.7,1.1,9,4.8,70.51539041,40.11260325,20.10736863,0.638312272,,,,,,,20107.36863,638.3122716
1032,2.8,0.7,1.1,9,4.8,69.70968684,35.04496283,20.10736863,0.628096065,,,,,,,20107.36863,628.096065
1033,2.2,0.7,1.1,10,4.8,76.41512343,28.36981121,22.80262232,0.708779413,,,,,,,22802.62232,708.7794133
1034,2.5,0.7,1.1,10,4.8,75.59932945,31.89218961,22.80262232,0.70048588,,,,,,,22802.62232,700.48588
1035,2.8,0.7,1.1,10,4.8,77.00275699,32.69017088,22.80262232,0.691812952,,,,,,,22802.62232,691.8129523
1036,2.2,0.7,1.3,8,4.8,69.28408663,24.56194018,17.67240468,0.543145943,,,,,,,17672.40468,543.1459427
1037,2.5,0.7,1.3,8,4.8,67.52966302,24.34855385,17.67240468,0.53529943,,,,,,,17672.40468,535.2994305
1038,2.8,0.7,1.3,8,4.8,66.70119058,26.51453819,17.67240468,0.524907939,,,,,,,17672.40468,524.9079389
1039,2.2,0.7,1.3,9,4.8,74.86216059,35.73108924,20.30198629,0.589993555,,,,,,,20301.98629,589.9935554
1040,2.5,0.7,1.3,9,4.8,72.51074959,40.25719197,20.30198629,0.582948533,,,,,,,20301.98629,582.948533
1041,2.8,0.7,1.3,9,4.8,76.78152167,41.01025467,20.30198629,0.573633724,,,,,,,20301.98629,573.6337243
1042,2.2,0.7,1.3,10,4.8,78.07783815,27.3251396,23.01947179,0.644861586,,,,,,,23019.47179,644.8615863
1043,2.5,0.7,1.3,10,4.8,75.8078895,28.07905131,23.01947179,0.63518885,,,,,,,23019.47179,635.1888497
1044,2.8,0.7,1.3,10,4.8,74.56491131,24.1152398,23.01947179,0.628555497,,,,,,,23019.47179,628.5554967
1045,2.2,0.7,0.7,8,5.2,82.60173661,48.7658691,17.49987165,0.834827506,,,,,,,17499.87165,834.8275062
1046,2.5,0.7,0.7,8,5.2,81.7089456,50.3903176,17.49987165,0.827705669,,,,,,,17499.87165,827.7056685
1047,2.8,0.7,0.7,8,5.2,80.57405478,49.41671191,17.49987165,0.821531428,,,,,,,17499.87165,821.5314278
1048,2.2,0.7,0.7,9,5.2,83.51162753,63.09624685,20.10736863,0.924006265,,,,,,,20107.36863,924.0062652
1049,2.5,0.7,0.7,9,5.2,84.41826007,64.4866646,20.10736863,0.919564402,,,,,,,20107.36863,919.5644018
1050,2.8,0.7,0.7,9,5.2,81.06062051,64.58530013,20.10736863,0.916735299,,,,,,,20107.36863,916.7352987
1051,2.2,0.7,0.7,10,5.2,92.47562218,55.7659909,22.80262232,1.02305743,,,,,,,22802.62232,1023.05743
1052,2.5,0.7,0.7,10,5.2,94.53538333,54.07946798,22.80262232,1.018890638,,,,,,,22802.62232,1018.890638
1053,2.8,0.7,0.7,10,5.2,91.88748986,62.38526676,22.80262232,1.010609405,,,,,,,22802.62232,1010.609405
1054,2.2,0.7,0.9,8,5.2,74.35046749,34.64690176,17.67240468,0.73046046,,,,,,,17672.40468,730.46046
1055,2.5,0.7,0.9,8,5.2,69.9462019,29.73882471,17.67240468,0.722263684,,,,,,,17672.40468,722.263684
1056,2.8,0.7,0.9,8,5.2,69.92271813,29.23453225,17.67240468,0.716604086,,,,,,,17672.40468,716.6040861
1057,2.2,0.7,0.9,9,5.2,84.51806478,52.05652375,20.30198629,0.799010525,,,,,,,20301.98629,799.0105245
1058,2.5,0.7,0.9,9,5.2,83.10029496,49.41190905,20.30198629,0.790406785,,,,,,,20301.98629,790.4067846
1059,2.8,0.7,0.9,9,5.2,84.00222665,54.75635363,20.30198629,0.784643677,,,,,,,20301.98629,784.6436768
1060,2.2,0.7,0.9,10,5.2,85.09110812,32.92742828,23.01947179,0.878290067,,,,,,,23019.47179,878.2900671
1061,2.5,0.7,0.9,10,5.2,86.54733651,33.62033128,23.01947179,0.87194861,,,,,,,23019.47179,871.94861
1062,2.8,0.7,0.9,10,5.2,84.74707422,33.31483235,23.01947179,0.871623333,,,,,,,23019.47179,871.6233327
1063,2.2,0.7,1.1,8,5.2,74.90731511,43.33141262,17.84489606,0.659467073,,,,,,,17844.89606,659.4670727
1064,2.5,0.7,1.1,8,5.2,75.84193869,43.21779817,17.84489606,0.649868615,,,,,,,17844.89606,649.8686146
1065,2.8,0.7,1.1,8,5.2,76.98865564,36.83634501,17.84489606,0.644316252,,,,,,,17844.89606,644.3162518
1066,2.2,0.7,1.1,9,5.2,81.79181689,46.88333495,20.496548,0.718606751,,,,,,,20496.548,718.6067507
1067,2.5,0.7,1.1,9,5.2,83.07565701,42.29135567,20.496548,0.710832803,,,,,,,20496.548,710.8328032
1068,2.8,0.7,1.1,9,5.2,83.98480625,37.11622099,20.496548,0.702757035,,,,,,,20496.548,702.757035
1069,2.2,0.7,1.1,10,5.2,84.07030785,24.4993446,23.23624866,0.785654293,,,,,,,23236.24866,785.6542931
1070,2.5,0.7,1.1,10,5.2,85.27459534,27.85293572,23.23624866,0.77836634,,,,,,,23236.24866,778.3663405
1071,2.8,0.7,1.1,10,5.2,83.4656225,25.98883011,23.23624866,0.771321314,,,,,,,23236.24866,771.3213142
1072,2.2,0.7,1.3,8,5.2,77.39146758,30.08948943,18.01734701,0.609222324,,,,,,,18017.34701,609.2223244
1073,2.5,0.7,1.3,8,5.2,73.58526379,28.43588188,18.01734701,0.59890002,,,,,,,18017.34701,598.9000204
1074,2.8,0.7,1.3,8,5.2,72.22733855,29.70532344,18.01734701,0.59328225,,,,,,,18017.34701,593.2822501
1075,2.2,0.7,1.3,9,5.2,74.76644494,37.20799955,20.69105537,0.661611031,,,,,,,20691.05537,661.6110315
1076,2.5,0.7,1.3,9,5.2,78.44617055,41.02900299,20.69105537,0.654643467,,,,,,,20691.05537,654.6434668
1077,2.8,0.7,1.3,9,5.2,78.54539665,40.84480598,20.69105537,0.644294288,,,,,,,20691.05537,644.2942881
1078,2.2,0.7,1.3,10,5.2,80.92283036,27.13912118,23.45295499,0.722034331,,,,,,,23452.95499,722.0343312
1079,2.5,0.7,1.3,10,5.2,76.49250441,26.31610103,23.45295499,0.712788767,,,,,,,23452.95499,712.788767
1080,2.8,0.7,1.3,10,5.2,72.12092233,22.56808159,23.45295499,0.703401012,,,,,,,23452.95499,703.4010115
1081,2.2,0.7,0.7,8,5.6,84.17504753,64.35000146,17.84489606,0.916870857,,,,,,,17844.89606,916.8708568
1082,2.5,0.7,0.7,8,5.6,84.1085064,62.25502244,17.84489606,0.913302698,,,,,,,17844.89606,913.3026976
1083,2.8,0.7,0.7,8,5.6,85.41667711,62.28731724,17.84489606,0.912132733,,,,,,,17844.89606,912.1327327
1084,2.2,0.7,0.7,9,5.6,96.49273371,69.22120657,20.496548,1.004002673,,,,,,,20496.548,1004.002673
1085,2.5,0.7,0.7,9,5.6,93.43066524,67.22655547,20.496548,1.004965286,,,,,,,20496.548,1004.965286
1086,2.8,0.7,0.7,9,5.6,96.62679802,70.58549429,20.496548,1.000245826,,,,,,,20496.548,1000.245826
1087,2.2,0.7,0.7,10,5.6,93.08878419,58.79456608,23.23624866,1.118262489,,,,,,,23236.24866,1118.262489
1088,2.5,0.7,0.7,10,5.6,94.0953473,63.73518231,23.23624866,1.107169713,,,,,,,23236.24866,1107.169713
1089,2.8,0.7,0.7,10,5.6,87.23292327,54.7913762,23.23624866,1.109049145,,,,,,,23236.24866,1109.049145
1090,2.2,0.7,0.9,8,5.6,79.5450814,36.52886102,18.01734701,0.813448823,,,,,,,18017.34701,813.4488228
1091,2.5,0.7,0.9,8,5.6,79.85127883,39.56076106,18.01734701,0.806696507,,,,,,,18017.34701,806.696507
1092,2.8,0.7,0.9,8,5.6,79.15633259,35.8567707,18.01734701,0.801546725,,,,,,,18017.34701,801.5467254
1093,2.2,0.7,0.9,9,5.6,88.21977386,55.4358531,20.69105537,0.88493292,,,,,,,20691.05537,884.9329199
1094,2.5,0.7,0.9,9,5.6,88.74681753,54.76639645,20.69105537,0.876778433,,,,,,,20691.05537,876.7784329
1095,2.8,0.7,0.9,9,5.6,88.82999354,54.57300639,20.69105537,0.868845748,,,,,,,20691.05537,868.8457483
1096,2.2,0.7,0.9,10,5.6,94.59305869,46.41352353,23.45295499,0.976243843,,,,,,,23452.95499,976.2438431
1097,2.5,0.7,0.9,10,5.6,89.45539548,39.73620845,23.45295499,0.967682283,,,,,,,23452.95499,967.6822829
1098,2.8,0.7,0.9,10,5.6,88.54138888,38.09001556,23.45295499,0.958516726,,,,,,,23452.95499,958.5167257
1099,2.2,0.7,1.1,8,5.6,80.94305132,31.16176828,18.1897587,0.741384673,,,,,,,18189.7587,741.3846733
1100,2.5,0.7,1.1,8,5.6,77.43513545,30.79605508,18.1897587,0.737718694,,,,,,,18189.7587,737.7186939
1101,2.8,0.7,1.1,8,5.6,82.89725048,40.59307303,18.1897587,0.732175649,,,,,,,18189.7587,732.1756491
1102,2.2,0.7,1.1,9,5.6,90.57744052,36.19406995,20.88550993,0.800397464,,,,,,,20885.50993,800.397464
1103,2.5,0.7,1.1,9,5.6,90.90118783,37.54000559,20.88550993,0.79840179,,,,,,,20885.50993,798.4017898
1104,2.8,0.7,1.1,9,5.6,92.39207298,45.23736741,20.88550993,0.787602605,,,,,,,20885.50993,787.602605
1105,2.2,0.7,1.1,10,5.6,102.702013,45.75234325,23.66959277,0.87052551,,,,,,,23669.59277,870.5255102
1106,2.5,0.7,1.1,10,5.6,98.79724578,43.38563966,23.66959277,0.86178604,,,,,,,23669.59277,861.7860396
1107,2.8,0.7,1.1,10,5.6,97.1656055,37.5028357,23.66959277,0.856432301,,,,,,,23669.59277,856.4323005
1108,2.2,0.7,1.3,8,5.6,73.78600872,31.95920149,18.36213224,0.685700034,,,,,,,18362.13224,685.7000338
1109,2.5,0.7,1.3,8,5.6,73.21262649,33.36764602,18.36213224,0.67574061,,,,,,,18362.13224,675.7406104
1110,2.8,0.7,1.3,8,5.6,79.6201316,38.21742758,18.36213224,0.669666744,,,,,,,18362.13224,669.6667438
1111,2.2,0.7,1.3,9,5.6,89.86273989,35.21266833,21.07991317,0.733779951,,,,,,,21079.91317,733.779951
1112,2.5,0.7,1.3,9,5.6,90.42282122,35.63630675,21.07991317,0.735186235,,,,,,,21079.91317,735.1862346
1113,2.8,0.7,1.3,9,5.6,85.4474688,26.13841604,21.07991317,0.723165521,,,,,,,21079.91317,723.1655206
1114,2.2,0.7,1.3,10,5.6,96.20657073,40.62842555,23.8861639,0.804415274,,,,,,,23886.1639,804.4152739
1115,2.5,0.7,1.3,10,5.6,95.34124885,35.8466526,23.8861639,0.794508562,,,,,,,23886.1639,794.5085617
1116,2.8,0.7,1.3,10,5.6,96.55336691,34.92057852,23.8861639,0.784774571,,,,,,,23886.1639,784.7745713
1117,2.2,0.7,0.7,8,6,95.15116091,62.6889814,18.1897587,1.024279392,,,,,,,18189.7587,1024.279392
1118,2.5,0.7,0.7,8,6,88.17827426,64.59538747,18.1897587,1.027210026,,,,,,,18189.7587,1027.210026
1119,2.8,0.7,0.7,8,6,91.36336531,60.01177406,18.1897587,1.027167544,,,,,,,18189.7587,1027.167544
1120,2.2,0.7,0.7,9,6,101.4457296,61.25884577,20.88550993,1.112797928,,,,,,,20885.50993,1112.797928
1121,2.5,0.7,0.7,9,6,103.1777644,64.71290181,20.88550993,1.109313483,,,,,,,20885.50993,1109.313483
1122,2.8,0.7,0.7,9,6,94.55658625,65.41773275,20.88550993,1.104618192,,,,,,,20885.50993,1104.618192
1123,2.2,0.7,0.7,10,6,113.3254502,74.75837974,23.66959277,1.230701093,,,,,,,23669.59277,1230.701093
1124,2.5,0.7,0.7,10,6,115.3451311,72.70718869,23.66959277,1.224746989,,,,,,,23669.59277,1224.746989
1125,2.8,0.7,0.7,10,6,113.8400135,69.13101565,23.66959277,1.220217464,,,,,,,23669.59277,1220.217464
1126,2.2,0.7,0.9,8,6,83.84748486,51.62851519,18.36213224,0.90931473,,,,,,,18362.13224,909.3147296
1127,2.5,0.7,0.9,8,6,84.29396669,50.60437349,18.36213224,0.90216547,,,,,,,18362.13224,902.1654702
1128,2.8,0.7,0.9,8,6,85.30462393,50.9173526,18.36213224,0.897773645,,,,,,,18362.13224,897.7736446
1129,2.2,0.7,0.9,9,6,103.1301577,43.34144761,21.07991317,0.980014349,,,,,,,21079.91317,980.0143485
1130,2.5,0.7,0.9,9,6,99.57362173,40.00085113,21.07991317,0.981965389,,,,,,,21079.91317,981.9653893
1131,2.8,0.7,0.9,9,6,99.00770641,46.93397444,21.07991317,0.974996763,,,,,,,21079.91317,974.9967634
1132,2.2,0.7,0.9,10,6,104.7908405,65.0729537,23.8861639,1.069129925,,,,,,,23886.1639,1069.129925
1133,2.5,0.7,0.9,10,6,104.3758763,60.45541368,23.8861639,1.061635626,,,,,,,23886.1639,1061.635626
1134,2.8,0.7,0.9,10,6,101.4105882,57.43811631,23.8861639,1.052340907,,,,,,,23886.1639,1052.340907
1135,2.2,0.7,1.1,8,6,80.52845323,33.30912383,18.53446871,0.828251471,,,,,,,18534.46871,828.2514711
1136,2.5,0.7,1.1,8,6,79.67264496,36.63692674,18.53446871,0.821634508,,,,,,,18534.46871,821.6345079
1137,2.8,0.7,1.1,8,6,78.75438401,34.03936507,18.53446871,0.813426164,,,,,,,18534.46871,813.4261644
